TIME,WBHP:A-1H,WBHP:A-2AH,WBHP:A-3H,WBHP:A-5H,WGIR:A-1H,WGIR:A-2AH,WGIR:A-3H,WGIR:A-5H,WGOR:A-1H,WGOR:A-2AH,WGOR:A-3H,WGOR:A-5H,WGPT:A-1H,WGPT:A-2AH,WGPT:A-3H,WGPT:A-5H,WGPR:A-1H,WGPR:A-2AH,WGPR:A-3H,WGPR:A-5H,WOPT:A-1H,WOPT:A-2AH,WOPT:A-3H,WOPT:A-5H,WOPR:A-1H,WOPR:A-2AH,WOPR:A-3H,WOPR:A-5H,WPI1:A-1H,WPI1:A-2AH,WPI1:A-3H,WPI1:A-5H,WWCT:A-1H,WWCT:A-2AH,WWCT:A-3H,WWCT:A-5H,
1673.00,50,50,246.324,62.6685,0,0,0,0,78.9067,118.393,0,0,7.13885e+08,1.6428e+09,0,0,120479,148824,0,0,3.5591e+06,3.79568e+06,0,0,1526.85,1257.03,0,0,769.888,1337.42,0,0,0.000385963,0.00126387,0,0,
1704.00,50,50,245.715,62.6732,0,0,0,0,78.7168,115.604,0,0,7.17611e+08,1.64735e+09,0,0,119994,145841,0,0,3.60639e+06,3.83467e+06,0,0,1524.38,1261.56,0,0,770.068,1339.78,0,0,0.000382741,0.00126109,0,0,
1735.00,50,50,245.111,62.684,0,0,0,0,78.5055,114.593,0,0,7.21323e+08,1.65187e+09,0,0,119551,145790,0,0,3.65362e+06,3.87397e+06,0,0,1522.84,1272.24,0,0,770.265,1340.14,0,0,0.000379646,0.00126018,0,0,
1765.00,50,50,244.533,62.6887,0,0,0,0,78.3947,113.996,0,0,7.24903e+08,1.65624e+09,0,0,119189,145582,0,0,3.69926e+06,3.91223e+06,0,0,1520.37,1277.07,0,0,770.391,1340.32,0,0,0.000376704,0.00125964,0,0,
1796.00,50,50,243.943,62.6896,0,0,0,0,78.3087,113.05,0,0,7.28591e+08,1.66074e+09,0,0,118772,144616,0,0,3.74633e+06,3.95186e+06,0,0,1516.71,1279.22,0,0,770.498,1340.94,0,0,0.000373627,0.00125878,0,0,
1826.00,50,50,243.377,62.6886,0,0,0,0,78.2079,110.907,0,0,7.32147e+08,1.66504e+09,0,0,118347,141744,0,0,3.79177e+06,3.99023e+06,0,0,1513.24,1278.04,0,0,770.613,1342.99,0,0,0.000370572,0.00125708,0,0,
1849.00,50,50,242.945,62.6908,0,0,0,0,78.0753,108.83,0,0,7.34864e+08,1.66826e+09,0,0,118004,139824,0,0,3.82655e+06,4.01968e+06,0,0,1511.42,1284.79,0,0,770.743,1344.86,0,0,0.000368216,0.00125441,0,0,
1857.00,50,50,242.795,62.6929,0,0,0,0,78.0197,108.417,0,0,7.35807e+08,1.66937e+09,0,0,117888,139588,0,0,3.83864e+06,4.02997e+06,0,0,1511.01,1287.51,0,0,770.795,1345.14,0,0,0.000367407,0.00125409,0,0,
1888.00,50,50,242.217,62.7051,0,0,0,0,77.8303,106.835,0,0,7.39455e+08,1.67367e+09,0,0,117486,138697,0,0,3.88546e+06,4.07005e+06,0,0,1509.51,1298.24,0,0,770.98,1346.17,0,0,0.000364338,0.0012525,0,0,
1917.00,50,50,241.681,62.7132,0,0,0,0,77.721,106.307,0,0,7.42856e+08,1.67769e+09,0,0,117172,138728,0,0,3.9292e+06,4.10782e+06,0,0,1507.6,1304.98,0,0,771.108,1346.26,0,0,0.000361533,0.001252,0,0,
1948.00,50,50,241.111,62.7167,0,0,0,0,77.6617,105.912,0,0,7.46483e+08,1.68199e+09,0,0,116842,138606,0,0,3.97588e+06,4.14835e+06,0,0,1504.5,1308.68,0,0,771.203,1346.36,0,0,0.000358549,0.00125156,0,0,
1978.00,50,50,240.561,62.7156,0,0,0,0,77.6218,105.545,0,0,7.49983e+08,1.68615e+09,0,0,116520,138305,0,0,4.02096e+06,4.18764e+06,0,0,1501.13,1310.38,0,0,771.285,1346.53,0,0,0.000355602,0.00125118,0,0,
2009.00,50,50,239.998,62.7134,0,0,0,0,77.5839,105.05,0,0,7.53589e+08,1.69042e+09,0,0,116185,137692,0,0,4.06743e+06,4.22827e+06,0,0,1497.53,1310.73,0,0,771.368,1346.88,0,0,0.00035252,0.00125074,0,0,
2039.00,50,50,239.455,62.71,0,0,0,0,77.5651,103.821,0,0,7.57069e+08,1.69453e+09,0,0,115890,135843,0,0,4.1123e+06,4.26757e+06,0,0,1494.1,1308.44,0,0,771.439,1348.12,0,0,0.00034954,0.00124999,0,0,
2070.00,50,50,238.899,62.7144,0,0,0,0,77.5419,101.555,0,0,7.60656e+08,1.69868e+09,0,0,115562,133203,0,0,4.15855e+06,4.30813e+06,0,0,1490.31,1311.63,0,0,771.515,1350.35,0,0,0.000346485,0.00124774,0,0,
2101.00,50,50,238.354,62.7228,0,0,0,0,77.3969,100.748,0,0,7.64231e+08,1.70281e+09,0,0,115103,133052,0,0,4.20469e+06,4.34897e+06,0,0,1487.18,1320.64,0,0,771.665,1350.73,0,0,0.000343366,0.00124736,0,0,
2131.00,50,50,237.827,62.7264,0,0,0,0,77.2359,100.325,0,0,7.67676e+08,1.7068e+09,0,0,114654,132972,0,0,4.24926e+06,4.38868e+06,0,0,1484.47,1325.42,0,0,771.824,1350.9,0,0,0.000340289,0.00124743,0,0,
2145.00,50,50,237.582,62.7272,0,0,0,0,77.1648,100.186,0,0,7.69279e+08,1.70866e+09,0,0,114440,132927,0,0,4.27003e+06,4.40725e+06,0,0,1483.06,1326.79,0,0,771.894,1350.96,0,0,0.000338848,0.00124754,0,0,
2162.00,50,50,237.287,62.727,0,0,0,0,77.0851,100.019,0,0,7.71222e+08,1.71092e+09,0,0,114182,132810,0,0,4.29522e+06,4.42981e+06,0,0,1481.25,1327.85,0,0,771.974,1351.05,0,0,0.000337096,0.00124772,0,0,
2192.00,50,50,236.767,62.726,0,0,0,0,76.9557,99.4845,0,0,7.7464e+08,1.71489e+09,0,0,113731,132260,0,0,4.3396e+06,4.46966e+06,0,0,1477.88,1329.46,0,0,772.108,1351.45,0,0,0.000333988,0.00124789,0,0,
2223.00,50,50,236.233,62.7246,0,0,0,0,76.8148,99.216,0,0,7.78157e+08,1.71899e+09,0,0,113246,132061,0,0,4.38535e+06,4.51091e+06,0,0,1474.28,1331.04,0,0,772.249,1351.6,0,0,0.000330759,0.00124846,0,0,
2254.00,50,50,235.702,62.7205,0,0,0,0,76.6897,99.016,0,0,7.81659e+08,1.72308e+09,0,0,112790,131864,0,0,4.43099e+06,4.55218e+06,0,0,1470.74,1331.74,0,0,772.383,1351.73,0,0,0.000327531,0.00124922,0,0,
2282.00,50,50,235.226,62.7154,0,0,0,0,76.5766,98.863,0,0,7.84811e+08,1.72677e+09,0,0,112371,131655,0,0,4.47212e+06,4.58947e+06,0,0,1467.44,1331.69,0,0,772.502,1351.88,0,0,0.000324617,0.00125004,0,0,
2313.00,50,50,234.703,62.7092,0,0,0,0,76.4547,97.9738,0,0,7.88286e+08,1.73083e+09,0,0,111909,130684,0,0,4.51755e+06,4.63077e+06,0,0,1463.73,1333.86,0,0,772.632,1352.76,0,0,0.000321388,0.00125047,0,0,
2343.00,50,50,234.199,62.7075,0,0,0,0,76.3319,97.0135,0,0,7.91636e+08,1.73474e+09,0,0,111466,129996,0,0,4.5614e+06,4.6709e+06,0,0,1460.28,1339.98,0,0,772.762,1353.88,0,0,0.000318276,0.00125015,0,0,
2374.00,50,50,233.682,62.7052,0,0,0,0,76.1927,96.3055,0,0,7.95083e+08,1.73876e+09,0,0,111000,129208,0,0,4.6066e+06,4.71248e+06,0,0,1456.84,1341.65,0,0,772.903,1354.56,0,0,0.000315083,0.00125098,0,0,
2404.00,50,50,233.185,62.7031,0,0,0,0,76.0815,95.8464,0,0,7.98406e+08,1.74263e+09,0,0,110585,128930,0,0,4.65025e+06,4.7528e+06,0,0,1453.51,1345.17,0,0,773.026,1355.03,0,0,0.000312027,0.00125189,0,0,
2435.00,50,50,232.676,62.6993,0,0,0,0,75.9636,95.7158,0,0,8.01826e+08,1.74663e+09,0,0,110139,128819,0,0,4.69525e+06,4.79452e+06,0,0,1449.89,1345.85,0,0,773.154,1355.08,0,0,0.000308905,0.00125381,0,0,
2466.00,50,50,232.173,62.6929,0,0,0,0,75.863,95.6518,0,0,8.05233e+08,1.75062e+09,0,0,109716,128664,0,0,4.74013e+06,4.83623e+06,0,0,1446.24,1345.13,0,0,773.27,1355.06,0,0,0.000305813,0.00125625,0,0,
2496.00,50,50,231.689,62.6843,0,0,0,0,75.7797,95.5881,0,0,8.08517e+08,1.75447e+09,0,0,109301,128456,0,0,4.78345e+06,4.87657e+06,0,0,1442.35,1343.85,0,0,773.373,1355.02,0,0,0.00030281,0.001259,0,0,
2527.00,50,50,231.194,62.6757,0,0,0,0,75.64,95.5119,0,0,8.11896e+08,1.75845e+09,0,0,108760,128196,0,0,4.82809e+06,4.9182e+06,0,0,1437.86,1342.2,0,0,773.507,1354.99,0,0,0.000299603,0.00126222,0,0,
2557.00,50,50,230.721,62.6653,0,0,0,0,75.4718,95.4363,0,0,8.1515e+08,1.76229e+09,0,0,108215,127932,0,0,4.87115e+06,4.95843e+06,0,0,1433.85,1340.5,0,0,773.659,1354.95,0,0,0.000296396,0.00126572,0,0,
2588.00,50,50,230.237,62.6556,0,0,0,0,75.2826,95.3635,0,0,8.18494e+08,1.76625e+09,0,0,107640,127665,0,0,4.91553e+06,4.99996e+06,0,0,1429.81,1338.72,0,0,773.825,1354.88,0,0,0.000293062,0.00126975,0,0,
2619.00,50,50,229.757,62.6448,0,0,0,0,75.1091,95.2973,0,0,8.21821e+08,1.77021e+09,0,0,107092,127384,0,0,4.95978e+06,5.04142e+06,0,0,1425.82,1336.7,0,0,773.981,1354.81,0,0,0.000289756,0.00127421,0,0,
2647.00,50,50,229.325,62.6358,0,0,0,0,74.9567,94.6677,0,0,8.24812e+08,1.77376e+09,0,0,106600,126401,0,0,4.99965e+06,5.07881e+06,0,0,1422.16,1335.21,0,0,774.118,1355.71,0,0,0.000286789,0.00127772,0,0,
2678.00,50,50,228.849,62.6288,0,0,0,0,74.7751,94.4247,0,0,8.28107e+08,1.77767e+09,0,0,106052,126191,0,0,5.04366e+06,5.12024e+06,0,0,1418.28,1336.42,0,0,774.279,1355.85,0,0,0.00028353,0.00128249,0,0,
2708.00,50,50,228.393,62.6209,0,0,0,0,74.5964,94.3614,0,0,8.31279e+08,1.78146e+09,0,0,105525,126035,0,0,5.08615e+06,5.16032e+06,0,0,1414.61,1335.67,0,0,774.436,1355.73,0,0,0.000280411,0.00128803,0,0,
2731.00,50,50,228.048,62.614,0,0,0,0,74.4656,94.3311,0,0,8.33701e+08,1.78435e+09,0,0,105134,125886,0,0,5.11865e+06,5.19103e+06,0,0,1411.85,1334.52,0,0,774.552,1355.61,0,0,0.000278033,0.00129266,0,0,
2739.00,50,50,227.928,62.6116,0,0,0,0,74.4197,94.3188,0,0,8.34541e+08,1.78536e+09,0,0,104997,125830,0,0,5.12994e+06,5.2017e+06,0,0,1410.87,1334.09,0,0,774.592,1355.57,0,0,0.00027721,0.00129435,0,0,
2769.00,50,50,227.481,62.6009,0,0,0,0,74.2495,94.2742,0,0,8.37682e+08,1.78913e+09,0,0,104486,125608,0,0,5.1722e+06,5.24169e+06,0,0,1407.22,1332.37,0,0,774.743,1355.4,0,0,0.000274146,0.00130119,0,0,
2800.00,50,50,227.022,62.5913,0,0,0,0,74.0792,94.2091,0,0,8.40912e+08,1.79302e+09,0,0,103963,125355,0,0,5.21576e+06,5.28296e+06,0,0,1403.4,1330.6,0,0,774.893,1355.21,0,0,0.000271026,0.00130915,0,0,
2831.00,50,50,226.563,62.581,0,0,0,0,73.9178,94.1471,0,0,8.44126e+08,1.7969e+09,0,0,103457,125098,0,0,5.2592e+06,5.32418e+06,0,0,1399.62,1328.75,0,0,775.038,1354.97,0,0,0.000267943,0.00131817,0,0,
2861.00,50,50,226.121,62.5705,0,0,0,0,73.7662,94.0665,0,0,8.47222e+08,1.80065e+09,0,0,102970,124829,0,0,5.30112e+06,5.36401e+06,0,0,1395.9,1327.03,0,0,775.176,1354.72,0,0,0.00026497,0.00132799,0,0,
2892.00,50,50,225.677,62.5607,0,0,0,0,73.5857,93.9229,0,0,8.50404e+08,1.80451e+09,0,0,102439,124485,0,0,5.34433e+06,5.40512e+06,0,0,1392.11,1325.39,0,0,775.331,1354.52,0,0,0.00026189,0.00133927,0,0,
2922.00,50,50,225.255,62.5519,0,0,0,0,73.4163,93.4107,0,0,8.53469e+08,1.80824e+09,0,0,101955,123848,0,0,5.38603e+06,5.44488e+06,0,0,1388.72,1325.84,0,0,775.48,1354.86,0,0,0.000258937,0.00135074,0,0,
2953.00,50,50,224.822,62.5448,0,0,0,0,73.2309,93.1935,0,0,8.56621e+08,1.81207e+09,0,0,101450,123591,0,0,5.42902e+06,5.486e+06,0,0,1385.34,1326.18,0,0,775.639,1354.62,0,0,0.000255951,0.00136411,0,0,
2984.00,50,50,224.392,62.536,0,0,0,0,73.0587,93.1397,0,0,8.59757e+08,1.8159e+09,0,0,100965,123419,0,0,5.47191e+06,5.52709e+06,0,0,1381.98,1325.09,0,0,775.791,1354.11,0,0,0.000253043,0.00137924,0,0,
3012.00,50,50,224.012,62.5274,0,0,0,0,72.901,93.1195,0,0,8.62577e+08,1.81935e+09,0,0,100524,123249,0,0,5.51055e+06,5.56417e+06,0,0,1378.92,1323.56,0,0,775.927,1353.56,0,0,0.000250439,0.0013942,0,0,
3043.00,50,50,223.592,62.5173,0,0,0,0,72.735,93.1028,0,0,8.65685e+08,1.82317e+09,0,0,100061,123053,0,0,5.55324e+06,5.60517e+06,0,0,1375.69,1321.69,0,0,776.075,1352.89,0,0,0.000247597,0.00141214,0,0,
3073.00,50,50,223.184,62.5069,0,0,0,0,72.5866,93.0912,0,0,8.68679e+08,1.82686e+09,0,0,99621.8,122866,0,0,5.59446e+06,5.64479e+06,0,0,1372.45,1319.84,0,0,776.208,1352.18,0,0,0.000244888,0.00143086,0,0,
3104.00,50,50,222.775,62.4969,0,0,0,0,72.4182,93.105,0,0,8.71759e+08,1.83066e+09,0,0,99146.8,122691,0,0,5.63694e+06,5.68566e+06,0,0,1369.09,1317.77,0,0,776.355,1351.35,0,0,0.000242081,0.00145167,0,0,
3134.00,50,50,222.379,62.4859,0,0,0,0,72.2754,93.1347,0,0,8.74726e+08,1.83434e+09,0,0,98727.9,122528,0,0,5.67796e+06,5.72516e+06,0,0,1366,1315.6,0,0,776.486,1350.48,0,0,0.000239404,0.00147332,0,0,
3165.00,50,50,221.975,62.4762,0,0,0,0,72.1288,93.1632,0,0,8.77779e+08,1.83814e+09,0,0,98280.8,122325,0,0,5.72025e+06,5.7659e+06,0,0,1362.57,1313.02,0,0,776.618,1349.51,0,0,0.000236667,0.00149738,0,0,
3196.00,50,50,221.584,62.4674,0,0,0,0,71.9686,93.1376,0,0,8.80817e+08,1.84192e+09,0,0,97825.6,122036,0,0,5.76243e+06,5.80655e+06,0,0,1359.28,1310.28,0,0,776.759,1348.54,0,0,0.00023393,0.00152322,0,0,
3226.00,50,50,221.208,62.4593,0,0,0,0,71.8174,93.0598,0,0,8.83745e+08,1.84558e+09,0,0,97407.4,121729,0,0,5.80316e+06,5.84582e+06,0,0,1356.32,1308.07,0,0,776.893,1347.56,0,0,0.000231337,0.00155021,0,0,
3257.00,50,50,220.82,62.4508,0,0,0,0,71.6896,92.9889,0,0,8.86758e+08,1.84935e+09,0,0,97016.4,121448,0,0,5.84515e+06,5.88634e+06,0,0,1353.28,1306.05,0,0,777.015,1346.4,0,0,0.000228738,0.00158066,0,0,
3287.00,50,50,220.454,62.4423,0,0,0,0,71.6748,92.9604,0,0,8.89664e+08,1.85299e+09,0,0,96855.5,121216,0,0,5.88571e+06,5.92548e+06,0,0,1351.32,1303.96,0,0,777.077,1345.12,0,0,0.000226364,0.00161286,0,0,
3318.00,50,50,220.072,62.4349,0,0,0,0,71.9341,92.9547,0,0,8.9267e+08,1.85674e+09,0,0,97049.8,121013,0,0,5.92757e+06,5.96587e+06,0,0,1349.15,1301.85,0,0,776.983,1343.68,0,0,0.000224314,0.00164884,0,0,
3341.00,50,50,219.794,62.429,0,0,0,0,72.175,92.9662,0,0,8.94904e+08,1.85952e+09,0,0,97170.6,120905,0,0,5.95856e+06,5.99579e+06,0,0,1346.32,1300.53,0,0,776.878,1342.53,0,0,0.000222897,0.00167725,0,0,
3349.00,50,50,219.696,62.4272,0,0,0,0,72.2432,92.9796,0,0,8.95681e+08,1.86049e+09,0,0,97185,120885,0,0,5.96932e+06,6.00619e+06,0,0,1345.25,1300.12,0,0,776.85,1342.11,0,0,0.000222382,0.00168746,0,0,
3378.00,50,50,219.346,62.4205,0,0,0,0,72.3736,93.0884,0,0,8.98498e+08,1.864e+09,0,0,97025.5,120925,0,0,6.00826e+06,6.04388e+06,0,0,1340.62,1299.03,0,0,776.814,1340.51,0,0,0.00022032,0.00172586,0,0,
3409.00,50,50,218.983,62.4143,0,0,0,0,72.289,93.3432,0,0,9.01499e+08,1.86775e+09,0,0,96628.3,121174,0,0,6.04974e+06,6.08413e+06,0,0,1336.69,1298.16,0,0,776.914,1338.58,0,0,0.000217751,0.00176928,0,0,
3439.00,50,50,218.636,62.4074,0,0,0,0,72.4063,93.7106,0,0,9.04397e+08,1.87139e+09,0,0,96727,121514,0,0,6.08982e+06,6.12305e+06,0,0,1335.89,1296.69,0,0,776.915,1336.51,0,0,0.000215532,0.00181345,0,0,
3470.00,50,50,218.227,62.3997,0,0,0,0,76.7072,94.085,0,0,9.07505e+08,1.87516e+09,0,0,106715,121791,0,0,6.13188e+06,6.16321e+06,0,0,1391.2,1294.48,0,0,774.927,1334.36,0,0,0.000217779,0.00186083,0,0,
3500.00,50,50,217.75,62.391,0,0,0,0,95.1542,94.1262,0,0,9.11171e+08,1.87882e+09,0,0,132926,121669,0,0,6.17411e+06,6.20201e+06,0,0,1396.95,1292.62,0,0,766.019,1332.57,0,0,0.00023443,0.00190775,0,0,
3531.00,50,50,217.288,62.3801,0,0,0,0,108.841,94.1489,0,0,9.15526e+08,1.88258e+09,0,0,143229,121319,0,0,6.21593e+06,6.24202e+06,0,0,1315.95,1288.59,0,0,760.121,1330.67,0,0,0.000242689,0.00195736,0,0,
3558.00,50,50,216.931,62.3666,0,0,0,0,110.571,94.2608,0,0,9.19367e+08,1.88585e+09,0,0,140797,120898,0,0,6.25072e+06,6.27672e+06,0,0,1273.37,1282.59,0,0,759.517,1328.92,0,0,0.000236413,0.0020015,0,0,
3559.00,50,50,216.919,62.3661,0,0,0,0,110.539,94.2643,0,0,9.19507e+08,1.88597e+09,0,0,140635,120882,0,0,6.25199e+06,6.278e+06,0,0,1272.26,1282.37,0,0,759.541,1328.86,0,0,0.000236017,0.00200313,0,0,
3562.00,50,50,216.881,62.3645,0,0,0,0,110.387,94.2756,0,0,9.19928e+08,1.88633e+09,0,0,140133,120829,0,0,6.2558e+06,6.28185e+06,0,0,1269.47,1281.65,0,0,759.628,1328.67,0,0,0.000234773,0.00200807,0,0,
3592.00,50,50,216.513,62.3476,0,0,0,0,107.908,94.2327,0,0,9.24052e+08,1.88995e+09,0,0,135799,120220,0,0,6.29362e+06,6.32019e+06,0,0,1258.46,1275.78,0,0,761.001,1326.83,0,0,0.000221048,0.00205775,0,0,
3623.00,50,50,216.142,62.3341,0,0,0,0,106.163,94.0335,0,0,9.28224e+08,1.89366e+09,0,0,134118,119619,0,0,6.33271e+06,6.35967e+06,0,0,1263.32,1272.09,0,0,762.041,1324.9,0,0,0.000210303,0.00211011,0,0,
3653.00,50,50,215.784,62.3225,0,0,0,0,106.307,93.8609,0,0,9.32254e+08,1.89725e+09,0,0,134700,119221,0,0,6.37069e+06,6.39779e+06,0,0,1267.09,1270.19,0,0,762.133,1322.75,0,0,0.00020536,0.00216698,0,0,
3684.00,50,50,215.407,62.3128,0,0,0,0,107.623,93.8063,0,0,9.36457e+08,1.90094e+09,0,0,136328,118985,0,0,6.40997e+06,6.43714e+06,0,0,1266.72,1268.41,0,0,761.656,1320.26,0,0,0.000203583,0.00223138,0,0,
3715.00,50,50,215.033,62.3026,0,0,0,0,109.644,93.8315,0,0,9.40722e+08,1.90462e+09,0,0,138581,118817,0,0,6.44919e+06,6.47642e+06,0,0,1263.92,1266.28,0,0,760.866,1317.64,0,0,0.000203289,0.00229856,0,0,
3743.00,50,50,214.698,62.2931,0,0,0,0,111.631,93.8707,0,0,9.44636e+08,1.90795e+09,0,0,140603,118653,0,0,6.48451e+06,6.51184e+06,0,0,1259.53,1264,0,0,760.103,1315.26,0,0,0.000203422,0.00235991,0,0,
3774.00,50,50,214.328,62.2819,0,0,0,0,113.798,93.8987,0,0,9.49032e+08,1.91162e+09,0,0,142675,118434,0,0,6.52345e+06,6.55098e+06,0,0,1253.76,1261.29,0,0,759.355,1312.84,0,0,0.000203641,0.00242704,0,0,
3804.00,50,50,213.974,62.2702,0,0,0,0,115.674,93.9092,0,0,9.53343e+08,1.91517e+09,0,0,144370,118194,0,0,6.56097e+06,6.58877e+06,0,0,1248.07,1258.59,0,0,758.694,1310.57,0,0,0.000204714,0.00249101,0,0,
3835.00,50,50,213.612,62.2587,0,0,0,0,117.464,93.9078,0,0,9.57847e+08,1.91883e+09,0,0,145978,117931,0,0,6.59956e+06,6.62774e+06,0,0,1242.75,1255.82,0,0,758.047,1308.28,0,0,0.000206656,0.00255574,0,0,
